image_path,text_label
615629_1_jj_5_도두해녀의집_4_001.png, "the building where the guesthouse is located"
615629_1_jj_5_도두해녀의집_4_002.png, "a building with a large glass window and a car parked in front"
615629_1_jj_5_도두해녀의집_4_003.png, "a restaurant with people sitting at tables and eating"
615629_1_jj_5_도두해녀의집_4_004.png, "a sign in korean with prices and information on it"
615629_1_jj_5_도두해녀의집_4_005.png, "a bowl of soup with octopus and sesame seeds"
615631_1_jj_5_도민상회 제주협재한림본점_1_001.png, "the building where the hostel is located"
615631_1_jj_5_도민상회 제주협재한림본점_1_002.png, "the building where the hostel is located"
615631_1_jj_5_도민상회 제주협재한림본점_1_003.png, "a restaurant with tables and benches in it"
615631_1_jj_5_도민상회 제주협재한림본점_1_004.png, "a menu with korean words on it"
615631_1_jj_5_도민상회 제주협재한림본점_1_005.png, "a grill with meat and sauce on it"
615632_1_jj_5_감성돈 제주협재본점_1_001.png, "the outside of a restaurant with tables and chairs"
615632_1_jj_5_감성돈 제주협재본점_1_002.png, "a restaurant with a large balcony and a large sign"
615632_1_jj_5_감성돈 제주협재본점_1_003.png, "a restaurant with tables and chairs in front of a large window"
615632_1_jj_5_감성돈 제주협재본점_1_004.png, "a menu with prices written in korean on it"
615632_1_jj_5_감성돈 제주협재본점_1_005.png, "a grill with meat and other food on it"
615633_1_jj_5_협재수우동 협재점_1_001.png, "the building where the guesthouse is located"
615633_1_jj_5_협재수우동 협재점_1_002.png, "the building where the guesthouse is located"
615633_1_jj_5_협재수우동 협재점_1_003.png, "a restaurant with tables and chairs overlooking the ocean"
615633_1_jj_5_협재수우동 협재점_1_004.png, "a menu with korean food on it"
615633_1_jj_5_협재수우동 협재점_1_005.png, "a table with two bowls of food and a plate of food"
615635_1_jj_5_버거요 제주본점_1_001.png, "the building where the hotel is located"
615635_1_jj_5_버거요 제주본점_1_002.png, "the building where the hotel is located"
615635_1_jj_5_버거요 제주본점_1_003.png, "a restaurant with lots of chairs and tables"
615635_1_jj_5_버거요 제주본점_1_004.png, "a menu with a picture of a burger and a sign that says "burger""
615635_1_jj_5_버거요 제주본점_1_005.png, "a tray with food and drinks on it"
615636_1_jj_5_별돈별 협재해변점_2_001.png, "the building where the hostel is located"
615636_1_jj_5_별돈별 협재해변점_2_002.png, "the building where the hotel is located"
615636_1_jj_5_별돈별 협재해변점_2_003.png, "a restaurant with tables and chairs in front of a large window"
615636_1_jj_5_별돈별 협재해변점_2_004.png, "a menu with chinese writing on it is held up"
615636_1_jj_5_별돈별 협재해변점_2_005.png, "a table with many different types of food on it"
615638_1_jj_5_안녕협재씨 제주협재점_1_001.png, "a building with a balcony and a bench in front of it"
615638_1_jj_5_안녕협재씨 제주협재점_1_002.png, "a building with a balcony and a sign that says "hotel""
615638_1_jj_5_안녕협재씨 제주협재점_1_003.png, "a restaurant with large windows overlooking the ocean"
615638_1_jj_5_안녕협재씨 제주협재점_1_004.png, "a menu with korean words on it"
615638_1_jj_5_안녕협재씨 제주협재점_1_005.png, "a table topped with bowls of food and bowls of soup"
615639_1_jj_5_담다 제주협재점_1_001.png, "the building where the hostel is located"
615639_1_jj_5_담다 제주협재점_1_002.png, "a restaurant with a car parked in front of it"
615639_1_jj_5_담다 제주협재점_1_003.png, "a restaurant with tables and chairs in front of a window"
615639_1_jj_5_담다 제주협재점_1_004.png, "a restaurant with a sign that says "10,000 won for soup""
615639_1_jj_5_담다 제주협재점_1_005.png, "a bowl of soup with a spoon and two bowls of food"
615640_1_jj_5_영진보말칼국수 제주협재점_1_001.png, "a building with a sign that says "korean restaurant""
615640_1_jj_5_영진보말칼국수 제주협재점_1_002.png, "the building where the hostel is located"
615640_1_jj_5_영진보말칼국수 제주협재점_1_003.png, "a restaurant with tables and chairs in it"
615640_1_jj_5_영진보말칼국수 제주협재점_1_004.png, "a menu with korean writing on it sitting on a table"
615640_1_jj_5_영진보말칼국수 제주협재점_1_005.png, "a bowl of soup on a table"
615641_1_jj_5_뽈살집한림점_1_001.png, "a restaurant with a statue outside at night"
615641_1_jj_5_뽈살집한림점_1_002.png, "the building where the hotel is located"
615641_1_jj_5_뽈살집한림점_1_003.png, "a restaurant with tables and chairs in it"
615641_1_jj_5_뽈살집한림점_1_004.png, "a sign with prices for meat and other items"
615641_1_jj_5_뽈살집한림점_1_005.png, "a table with meat and other food on it"
615642_1_jj_5_제주협재 바다해찬_1_001.png, "a store front with a large glass door"
615642_1_jj_5_제주협재 바다해찬_1_002.png, "a restaurant with a sign that says korean on it"
615642_1_jj_5_제주협재 바다해찬_1_003.png, "a restaurant with a table and chairs in it"
615642_1_jj_5_제주협재 바다해찬_1_004.png, "a menu with korean writing on it"
615642_1_jj_5_제주협재 바다해찬_1_005.png, "a table with many different dishes on it"
615643_1_jj_5_집의기록상점_2_001.png, "a bike parked outside of a building"
615643_1_jj_5_집의기록상점_2_002.png, "a brick house with a white awning and a door"
615643_1_jj_5_집의기록상점_2_003.png, "a room with clothes and a table"
615643_1_jj_5_집의기록상점_2_004.png, "a menu is on a clipboard on a wooden table"
615643_1_jj_5_집의기록상점_2_005.png, "a table with baskets of pastries and other food"
615645_1_jj_5_돈해상 제주한림협재흑돼지_1_001.png, "the building where the hostel is located"
615645_1_jj_5_돈해상 제주한림협재흑돼지_1_002.png, "the building where the hotel is located"
615645_1_jj_5_돈해상 제주한림협재흑돼지_1_003.png, "a restaurant with tables and chairs in it"
615645_1_jj_5_돈해상 제주한림협재흑돼지_1_004.png, "a menu with prices for a restaurant in korea"
615645_1_jj_5_돈해상 제주한림협재흑돼지_1_005.png, "a grill with meat and vegetables on it"
615646_1_jj_5_이에프쿠치나 제주협재점_1_001.png, "a pizza shop with a sign that says open"
615646_1_jj_5_이에프쿠치나 제주협재점_1_002.png, "the building where the hotel is located"
615646_1_jj_5_이에프쿠치나 제주협재점_1_003.png, "a restaurant with wooden tables and chairs in front of a window"
615646_1_jj_5_이에프쿠치나 제주협재점_1_004.png, "a menu with food on it sitting on a table"
615646_1_jj_5_이에프쿠치나 제주협재점_1_005.png, "a table with two plates of food and a pizza"
615647_1_jj_5_협재해물라면 쪼꼴락상회_1_001.png, "a white car parked outside of a restaurant"
615647_1_jj_5_협재해물라면 쪼꼴락상회_1_002.png, "a white car parked in front of a small building"
615647_1_jj_5_협재해물라면 쪼꼴락상회_1_003.png, "a restaurant with a large glass door and chairs"
615647_1_jj_5_협재해물라면 쪼꼴락상회_1_004.png, "a menu with korean words on it"
615647_1_jj_5_협재해물라면 쪼꼴락상회_1_005.png, "two bowls of seafood on a wooden table"
615648_1_jj_5_경성수산_1_001.png, "a restaurant with a sign that says "chinese food""
615648_1_jj_5_경성수산_1_002.png, "the building where the hostel is located"
615648_1_jj_5_경성수산_1_003.png, "a restaurant with tables and chairs and a television"
615648_1_jj_5_경성수산_1_004.png, "a menu board with korean words on it"
615648_1_jj_5_경성수산_1_005.png, "a plate of raw fish sitting on a table next to a bowl of soup"
615649_1_jj_5_아니따 파스타_1_001.png, "the entrance to a restaurant with a red awning"
615649_1_jj_5_아니따 파스타_1_002.png, "the building where the bed & breakfast is located"
615649_1_jj_5_아니따 파스타_1_003.png, "a restaurant with tables and chairs and a large window"
615649_1_jj_5_아니따 파스타_1_004.png, "a menu with a picture of a person in front of it"
615649_1_jj_5_아니따 파스타_1_005.png, "a table topped with plates of food and drinks"
615650_1_jj_5_제주 더시즈닝 협재흑돼지_1_001.png, "a restaurant with a sign that says "diamond""
615650_1_jj_5_제주 더시즈닝 협재흑돼지_1_002.png, "a building with a sign that says "bong bong""
615650_1_jj_5_제주 더시즈닝 협재흑돼지_1_003.png, "a restaurant with tables and chairs in the middle of the room"
615650_1_jj_5_제주 더시즈닝 협재흑돼지_1_004.png, "the menu for the pig restaurant in korea"
615650_1_jj_5_제주 더시즈닝 협재흑돼지_1_005.png, "a table with a variety of food on it"
615651_1_jj_5_면차롱_1_001.png, "the building where the hostel is located"
615651_1_jj_5_면차롱_1_002.png, "a restaurant with a sign that says "korean" on it"
615651_1_jj_5_면차롱_1_003.png, "a restaurant or other place to eat at the hotel"
615651_1_jj_5_면차롱_1_004.png, "a person holding a menu with korean writing on it"
615651_1_jj_5_면차롱_1_005.png, "a plate of food with oranges and other food"
615652_1_jj_5_협재섬바다_1_001.png, "a car parked in front of a building with signs for a restaurant"
615652_1_jj_5_협재섬바다_1_002.png, "a store with a sign that says "hong kong""
615652_1_jj_5_협재섬바다_1_003.png, "a restaurant with tables and chairs and a menu board"
615652_1_jj_5_협재섬바다_1_004.png, "a menu with korean writing on it"
615652_1_jj_5_협재섬바다_1_005.png, "a plate of fish sticks on a table with other dishes"
615653_1_jj_5_명랑스낵_1_001.png, "a wooden building with a bench and a sign"
615653_1_jj_5_명랑스낵_1_002.png, "a man standing outside of a building with a sign on it"
615653_1_jj_5_명랑스낵_1_003.png, "a dining room with a table and chairs"
615653_1_jj_5_명랑스낵_1_004.png, "a menu with red writing on it"
615653_1_jj_5_명랑스낵_1_005.png, "a pan filled with carrots and sauce on a wooden tray"
615654_1_jj_5_금능샌드_1_001.png, "the pink building has a bench in front of it"
615654_1_jj_5_금능샌드_1_002.png, "a pink building with benches and a car parked in front"
615654_1_jj_5_금능샌드_1_003.png, "a group of people standing in front of a store"
615654_1_jj_5_금능샌드_1_004.png, "a menu is displayed on a paper board"
615654_1_jj_5_금능샌드_1_005.png, "a wooden tray with a sandwich and a drink"
615655_1_jj_5_협재온다정_1_001.png, "a wooden door with a sign on it that says "open""
615655_1_jj_5_협재온다정_1_002.png, "the building where the guesthouse is located"
615655_1_jj_5_협재온다정_1_003.png, "a table and chairs in front of a window"
615655_1_jj_5_협재온다정_1_004.png, "two framed pictures of korean characters on a wall"
615655_1_jj_5_협재온다정_1_005.png, "a bowl of soup with meat and vegetables on a wooden tray"
615656_1_jj_5_대문집_4_001.png, "a building with a sign that says korean restaurant"
615656_1_jj_5_대문집_4_002.png, "a restaurant with asian writing on the front"
615656_1_jj_5_대문집_4_003.png, "a room with many tables and a clock on the wall"
615656_1_jj_5_대문집_4_004.png, "a map of taiwan is displayed on a wall"
615656_1_jj_5_대문집_4_005.png, "a table with bowls of food and spoons"
615657_1_jj_5_협재해녀의집_1_001.png, "the building where the guesthouse is located"
615657_1_jj_5_협재해녀의집_1_002.png, "a white car parked in front of a building"
615657_1_jj_5_협재해녀의집_1_003.png, "a long wooden table with white chairs"
615657_1_jj_5_협재해녀의집_1_004.png, "a whiteboard with korean words and numbers on it"
615657_1_jj_5_협재해녀의집_1_005.png, "a bowl of seafood and noodles in a metal pot"
615658_1_jj_5_협재신국수_1_001.png, "the building where the guesthouse is located"
615658_1_jj_5_협재신국수_1_002.png, "the building where the hostel is located"
615658_1_jj_5_협재신국수_1_003.png, "a restaurant with tables and chairs in it"
615658_1_jj_5_협재신국수_1_004.png, "a menu with a picture of food on it"
615658_1_jj_5_협재신국수_1_005.png, "a table with bowls of food and bowls of soup"
615659_1_jj_5_바당길_2_001.png, "a blue and white building with a sign on the door"
615659_1_jj_5_바당길_2_002.png, "the building where the guesthouse is located"
615659_1_jj_5_바당길_2_003.png, "the interior of a restaurant with blue flooring"
615659_1_jj_5_바당길_2_004.png, "a wall with several wooden signs with different languages"
615659_1_jj_5_바당길_2_005.png, "a table with shrimp, lettuce and sauce on it"
615660_1_jj_5_양자강_16_001.png, "the entrance to the cafe is on the side of the building"
615660_1_jj_5_양자강_16_002.png, "a building with a door and windows on the side"
615660_1_jj_5_양자강_16_003.png, "a restaurant with tables and chairs in the middle of the room"
615660_1_jj_5_양자강_16_004.png, "a menu with a paper cover sitting on a table"
615660_1_jj_5_양자강_16_005.png, "a croissant sandwich with eggs, lettuce and tomatoes on a white plate"
615661_1_jj_5_배롱정원_1_001.png, "a small house with a table and chairs outside at night"
615661_1_jj_5_배롱정원_1_002.png, "a small house with a patio and lights"
615661_1_jj_5_배롱정원_1_003.png, "a restaurant or other place to eat at the house"
615661_1_jj_5_배롱정원_1_004.png, "all day menu at the farmhouse"
615661_1_jj_5_배롱정원_1_005.png, "a bowl of eggs and bread on a wooden table"
615662_1_jj_5_월령작야 달의객잔_1_001.png, "the building where the hotel is located"
615662_1_jj_5_월령작야 달의객잔_1_002.png, "the building where the hotel is located"
615662_1_jj_5_월령작야 달의객잔_1_003.png, "a restaurant with tables and chairs and flowers hanging from the ceiling"
615662_1_jj_5_월령작야 달의객잔_1_004.png, "a menu with korean words on it sitting on a wooden table"
615662_1_jj_5_월령작야 달의객잔_1_005.png, "a table with many plates of food on it"
615663_1_jj_5_인생밥집 제주협재점_1_001.png, "the building where the guesthouse is located"
615663_1_jj_5_인생밥집 제주협재점_1_002.png, "a small restaurant with a car parked in front"
615663_1_jj_5_인생밥집 제주협재점_1_003.png, "a restaurant or other place to eat at the guest house"
615663_1_jj_5_인생밥집 제주협재점_1_004.png, "a menu for a restaurant with food on it"
615663_1_jj_5_인생밥집 제주협재점_1_005.png, "a tray with bowls of food and a plate with shrimp"
615664_1_jj_5_협재더꽃돈_1_001.png, "the building where the hostel is located"
615664_1_jj_5_협재더꽃돈_1_002.png, "a building with a sign that says korean restaurant"
615664_1_jj_5_협재더꽃돈_1_003.png, "a restaurant with tables and chairs in front of large windows"
615664_1_jj_5_협재더꽃돈_1_004.png, "a menu with korean food on it sitting on a table"
615664_1_jj_5_협재더꽃돈_1_005.png, "a grill with meat on it and people sitting around it"
615665_1_jj_5_다람쥐식탁_1_001.png, "a restaurant with a large banner hanging from the front door"
615665_1_jj_5_다람쥐식탁_1_002.png, "the building where the bed & breakfast is located"
615665_1_jj_5_다람쥐식탁_1_003.png, "a restaurant or other place to eat at hotel la casa de person"
615665_1_jj_5_다람쥐식탁_1_004.png, "a white paper with the price of a car"
615665_1_jj_5_다람쥐식탁_1_005.png, "a table with bowls of food and a glass of water"
615666_1_jj_5_둘레길 협재 금능점_1_001.png, "a restaurant with a sign that says pasta and wine"
615666_1_jj_5_둘레길 협재 금능점_1_002.png, "the building where the hotel is located"
615666_1_jj_5_둘레길 협재 금능점_1_003.png, "a restaurant with pink chairs and tables"
615666_1_jj_5_둘레길 협재 금능점_1_004.png, "a menu with a pink paper on a marble counter"
615666_1_jj_5_둘레길 협재 금능점_1_005.png, "a plate with an omelette and a drink on it"
615667_1_jj_5_돼지굽는정원 제주협재점_1_001.png, "the entrance to a restaurant lit up at night"
615667_1_jj_5_돼지굽는정원 제주협재점_1_002.png, "the building where the hotel is located"
615667_1_jj_5_돼지굽는정원 제주협재점_1_003.png, "a restaurant with tables and chairs in the middle of the room"
615667_1_jj_5_돼지굽는정원 제주협재점_1_004.png, "a menu hanging on a wall with a sign that says korean food"
615667_1_jj_5_돼지굽는정원 제주협재점_1_005.png, "a large grill with meat, potatoes and other food"
615668_1_jj_5_금능반지하_1_001.png, "a small house with a blue roof and wooden doors"
615668_1_jj_5_금능반지하_1_002.png, "a cat is standing in front of a shed at night"
615668_1_jj_5_금능반지하_1_003.png, "a restaurant with a tree hanging from the ceiling"
615668_1_jj_5_금능반지하_1_004.png, "a menu with korean characters on it"
615668_1_jj_5_금능반지하_1_005.png, "a plate with a pork roast, french fries and beer"
615670_1_jj_5_한림일품횟집_1_001.png, "the building where the hotel is located"
615670_1_jj_5_한림일품횟집_1_002.png, "the building where the hotel is located"
615670_1_jj_5_한림일품횟집_1_003.png, "a restaurant with wooden tables and chairs in the middle"
615670_1_jj_5_한림일품횟집_1_004.png, "a sign with prices for a restaurant in korean"
615670_1_jj_5_한림일품횟집_1_005.png, "a table full of food with plates and bowls"
615671_1_jj_5_바다제비_1_001.png, "a building with a brown door and a sign on the door"
615671_1_jj_5_바다제비_1_002.png, "the building where the guesthouse is located"
615671_1_jj_5_바다제비_1_003.png, "the interior of a restaurant with wooden floors and tables"
615671_1_jj_5_바다제비_1_004.png, "a menu with korean characters on it"
615671_1_jj_5_바다제비_1_005.png, "a plate of green beans and carrots on a table"
615672_1_jj_5_돌갱이네집_1_001.png, "a restaurant with a sign that says korean"
615672_1_jj_5_돌갱이네집_1_002.png, "a restaurant with people standing outside and a sign that says korean"
615672_1_jj_5_돌갱이네집_1_003.png, "a restaurant with wooden tables and chairs"
615672_1_jj_5_돌갱이네집_1_004.png, "the menu for the restaurant is displayed on a table"
615672_1_jj_5_돌갱이네집_1_005.png, "a table topped with bowls of food and sauces"
615673_1_jj_5_제주 정직한돈 한림협재점_1_001.png, "the building where the hotel is located"
615673_1_jj_5_제주 정직한돈 한림협재점_1_002.png, "a restaurant with a sign that says "전역역역역역역�"
615673_1_jj_5_제주 정직한돈 한림협재점_1_003.png, "a restaurant with tables and chairs in front of large windows"
615673_1_jj_5_제주 정직한돈 한림협재점_1_004.png, "a menu is displayed on a wall in a restaurant"
615673_1_jj_5_제주 정직한돈 한림협재점_1_005.png, "a grill with meat and vegetables cooking on it"
615675_1_jj_5_제주등대아구찜_1_001.png, "a restaurant with a sign that says korean food"
615675_1_jj_5_제주등대아구찜_1_002.png, "a restaurant with a sign that says korean food"
615675_1_jj_5_제주등대아구찜_1_003.png, "a restaurant or other place to eat at kyoto hotel"
615675_1_jj_5_제주등대아구찜_1_004.png, "a white board with prices written in korean"
615675_1_jj_5_제주등대아구찜_1_005.png, "a plate of food with noodles, seafood and vegetables"
615676_1_jj_5_전망대횟집_4_001.png, "a stairway leading to a door with a sign on it"
615676_1_jj_5_전망대횟집_4_002.png, "a building with a sign that says "korea" on it"
615676_1_jj_5_전망대횟집_4_003.png, "a restaurant or other place to eat at the beach house"
615676_1_jj_5_전망대횟집_4_004.png, "a menu with korean writing on it is displayed"
615676_1_jj_5_전망대횟집_4_005.png, "a table with a variety of food on it"
615677_1_jj_5_협재해물라면오빠네_1_001.png, "a restaurant with a large sign on the front"
615677_1_jj_5_협재해물라면오빠네_1_002.png, "a restaurant with a sign that says sullinging"
615677_1_jj_5_협재해물라면오빠네_1_003.png, "a restaurant with tables and chairs in the middle of the room"
615677_1_jj_5_협재해물라면오빠네_1_004.png, "a menu with korean words on it"
615677_1_jj_5_협재해물라면오빠네_1_005.png, "a bowl of seafood and vegetables on a table"
615678_1_jj_5_금능이모네_1_001.png, "the building where the hotel is located"
615678_1_jj_5_금능이모네_1_002.png, "the building where the hotel is located"
615678_1_jj_5_금능이모네_1_003.png, "a restaurant with tables and chairs in front of a large window"
615678_1_jj_5_금능이모네_1_004.png, "a menu with prices on it sitting on a wooden table"
615678_1_jj_5_금능이모네_1_005.png, "a bowl of soup with eggs, vegetables and other ingredients"
615679_1_jj_5_동백키친_2_001.png, "the building where the guesthouse is located"
615679_1_jj_5_동백키친_2_002.png, "the building where the bed & breakfast is located"
615679_1_jj_5_동백키친_2_003.png, "a restaurant or other place to eat at the hostel"
615679_1_jj_5_동백키친_2_004.png, "a menu sitting on top of a paper book"
615679_1_jj_5_동백키친_2_005.png, "a table topped with bowls of food and drinks"
615681_1_jj_5_부원뚝배기_1_001.png, "the building where the hotel is located"
615681_1_jj_5_부원뚝배기_1_002.png, "the building where the hotel is located"
615681_1_jj_5_부원뚝배기_1_003.png, "the interior of a restaurant with tables and chairs"
615681_1_jj_5_부원뚝배기_1_004.png, "a sign with prices for korean food in a restaurant"
615681_1_jj_5_부원뚝배기_1_005.png, "a bowl of soup with vegetables and meat in it"
615682_1_jj_5_제주홍돈 협재본점_1_001.png, "a korean restaurant with a sign that says "korean food""
615682_1_jj_5_제주홍돈 협재본점_1_002.png, "a building with a sign that says korean on it"
615682_1_jj_5_제주홍돈 협재본점_1_003.png, "a restaurant with tables and chairs and a refrigerator"
615682_1_jj_5_제주홍돈 협재본점_1_004.png, "a screen showing a menu with meat on it"
615682_1_jj_5_제주홍돈 협재본점_1_005.png, "a table with meat, vegetables and other food"
615683_1_jj_5_금능제면소_1_001.png, "the building where the guesthouse is located"
615683_1_jj_5_금능제면소_1_002.png, "the building where the guesthouse is located"
615683_1_jj_5_금능제면소_1_003.png, "the restaurant has a large open space with a large window"
615683_1_jj_5_금능제면소_1_004.png, "a menu is displayed on a wall in a restaurant"
615683_1_jj_5_금능제면소_1_005.png, "a table with bowls of food and a glass of wine"
615685_1_jj_5_씨리얼_3_001.png, "the building where the guesthouse is located"
615685_1_jj_5_씨리얼_3_002.png, "the building where the hotel is located"
615685_1_jj_5_씨리얼_3_003.png, "a restaurant with tables and chairs and a white canopy"
615685_1_jj_5_씨리얼_3_004.png, "a menu with a paper and a piece of paper"
615685_1_jj_5_씨리얼_3_005.png, "a table with plates of food and a cup of tea"
615686_1_jj_5_제갈양 제주협재점_1_001.png, "the building where the hotel is located"
615686_1_jj_5_제갈양 제주협재점_1_002.png, "a restaurant with a sign that says "chinese food""
615686_1_jj_5_제갈양 제주협재점_1_003.png, "a restaurant with tables and chairs and a large menu"
615686_1_jj_5_제갈양 제주협재점_1_004.png, "a sign with a menu for a restaurant in a restaurant"
615686_1_jj_5_제갈양 제주협재점_1_005.png, "a table with a large fish on it and a bowl of food"
615687_1_jj_5_한치앞도모를바다_1_001.png, "a small house with a blue roof and a mailbox"
615687_1_jj_5_한치앞도모를바다_1_002.png, "a small house with a blue roof on a street"
615687_1_jj_5_한치앞도모를바다_1_003.png, "a kitchen with a table and chairs in it"
615687_1_jj_5_한치앞도모를바다_1_004.png, "a menu with korean food on it"
615687_1_jj_5_한치앞도모를바다_1_005.png, "a woman sitting at a table with a bowl of food"
615688_1_jj_5_강식당_7_001.png, "the building where the hostel is located"
615688_1_jj_5_강식당_7_002.png, "a restaurant with a blue roof and a balcony"
615688_1_jj_5_강식당_7_003.png, "a restaurant with blue walls and wooden tables"
615688_1_jj_5_강식당_7_004.png, "korean restaurant menu in korean"
615688_1_jj_5_강식당_7_005.png, "a tray of bowls of soup with meat and vegetables"
615691_1_jj_5_우리집아점_1_001.png, "the entrance to the korean restaurant"
615691_1_jj_5_우리집아점_1_002.png, "the building where the apartment is located"
615691_1_jj_5_우리집아점_1_003.png, "a restaurant or other place to eat at the beach house"
615691_1_jj_5_우리집아점_1_004.png, "the menu is written in korean"
615691_1_jj_5_우리집아점_1_005.png, "a wooden tray with food on it and bowls of soup"
615692_1_jj_5_제주미친흑돈_1_001.png, "a restaurant with blue chairs and tables on the dock"
615692_1_jj_5_제주미친흑돈_1_002.png, "the building where the resort is located"
615692_1_jj_5_제주미친흑돈_1_003.png, "the interior of a restaurant with tables and chairs"
615692_1_jj_5_제주미친흑돈_1_004.png, "a menu is displayed on a blackboard in a restaurant"
615692_1_jj_5_제주미친흑돈_1_005.png, "a close up of meat on a grill"
615693_1_jj_5_착한스시_1_001.png, "a restaurant with a sign that says "the best""
615693_1_jj_5_착한스시_1_002.png, "the building where the hotel is located"
615693_1_jj_5_착한스시_1_003.png, "a restaurant with wooden tables and chairs"
615693_1_jj_5_착한스시_1_004.png, "a menu with korean words on it"
615693_1_jj_5_착한스시_1_005.png, "sushi platter at sushi bar"
615695_1_jj_5_육고깃집_1_001.png, "a restaurant with a sign that says korean"
615695_1_jj_5_육고깃집_1_002.png, "a street with a lot of stores and a lot of people"
615695_1_jj_5_육고깃집_1_003.png, "a restaurant with tables and chairs in the middle of the room"
615695_1_jj_5_육고깃집_1_004.png, "a blackboard with several signs on it"
615695_1_jj_5_육고깃집_1_005.png, "a grill with meat on it sitting on a metal rack"
615696_1_jj_5_뼈대감 본점_1_001.png, "a korean restaurant with a sign that says "전에서 만나요""
615696_1_jj_5_뼈대감 본점_1_002.png, "a building with a sign that says korean"
615696_1_jj_5_뼈대감 본점_1_003.png, "a restaurant with tables and chairs in it"
615696_1_jj_5_뼈대감 본점_1_004.png, "a man in a suit standing in front of a sign"
615696_1_jj_5_뼈대감 본점_1_005.png, "a bowl of soup with green onions and meat"
615697_1_jj_5_제주 귀덕 골방 애월과협재사이_1_001.png, "a building with a purple light on the outside"
615697_1_jj_5_제주 귀덕 골방 애월과협재사이_1_002.png, "the building where the hostel is located"
615697_1_jj_5_제주 귀덕 골방 애월과협재사이_1_003.png, "a bar with a tv and a couch in it"
615697_1_jj_5_제주 귀덕 골방 애월과협재사이_1_004.png, "a person holding a piece of paper with korean writing on it"
615697_1_jj_5_제주 귀덕 골방 애월과협재사이_1_005.png, "a bar with a cartoon character on the screen"
615698_1_jj_5_성아시_1_001.png, "a store front with a sign that says "korean restaurant""
615698_1_jj_5_성아시_1_002.png, "the building where the hostel is located"
615698_1_jj_5_성아시_1_003.png, "a restaurant or other place to eat at korea guest house"
615698_1_jj_5_성아시_1_004.png, "a menu with pictures of food on it"
615698_1_jj_5_성아시_1_005.png, "a bowl of food with an octopus in it"
615699_1_jj_5_섬고래_1_001.png, "the building where the hostel is located"
615699_1_jj_5_섬고래_1_002.png, "the building where the hostel is located"
615699_1_jj_5_섬고래_1_003.png, "a restaurant with a mural of a whale on the wall"
615699_1_jj_5_섬고래_1_004.png, "a menu with korean writing on it"
615699_1_jj_5_섬고래_1_005.png, "a plate of raw fish and other ingredients on a table"
615700_1_jj_5_이큐테이블&마켓_1_001.png, "a wooden porch with a table and chairs"
615700_1_jj_5_이큐테이블&마켓_1_002.png, "a tent with people sitting around it at dusk"
615700_1_jj_5_이큐테이블&마켓_1_003.png, "a coffee shop with a red tent and a sign that says market barbeque"
615700_1_jj_5_이큐테이블&마켓_1_004.png, "a table with several menus on it"
615700_1_jj_5_이큐테이블&마켓_1_005.png, "a person is cooking food on a grill with meat and vegetables"
615701_1_jj_5_사형제횟집_1_001.png, "a restaurant with a sign that says "fish" on it"
615701_1_jj_5_사형제횟집_1_002.png, "a restaurant with a sign that says "chinese restaurant""
615701_1_jj_5_사형제횟집_1_003.png, "a restaurant with tables and chairs in front of large windows"
615701_1_jj_5_사형제횟집_1_004.png, "a menu is displayed on a wall in a restaurant"
615701_1_jj_5_사형제횟집_1_005.png, "a variety of fish on a tray in a restaurant"
615702_1_jj_5_수르르_1_001.png, "a restaurant with a sign that says "아나비""
615702_1_jj_5_수르르_1_002.png, "a building with a large window and a sign that says "korean restaurant""
615702_1_jj_5_수르르_1_003.png, "a restaurant or other place to eat at hotel l'eau"
615702_1_jj_5_수르르_1_004.png, "a menu is sitting on top of a paper bag"
615702_1_jj_5_수르르_1_005.png, "a plate with meat, potatoes and vegetables"
615704_1_jj_5_바당고지 흑돼지다이닝 제주금능협재점_2_001.png, "the building where the guesthouse is located"
615704_1_jj_5_바당고지 흑돼지다이닝 제주금능협재점_2_002.png, "a blue and white building with a sign on the side"
615704_1_jj_5_바당고지 흑돼지다이닝 제주금능협재점_2_003.png, "a restaurant with tables and chairs in front of a window"
615704_1_jj_5_바당고지 흑돼지다이닝 제주금능협재점_2_004.png, "a wall with several signs on it with different languages"
615704_1_jj_5_바당고지 흑돼지다이닝 제주금능협재점_2_005.png, "a grill with meat and vegetables on it"
615705_1_jj_5_소금빵까페 키친오즈_1_001.png, "the front entrance to a restaurant with a sign on the door"
615705_1_jj_5_소금빵까페 키친오즈_1_002.png, "a bike is parked in front of a building"
615705_1_jj_5_소금빵까페 키친오즈_1_003.png, "a restaurant with a bike hanging from the ceiling"
615705_1_jj_5_소금빵까페 키친오즈_1_004.png, "a menu board with a clock and a pizza"
615705_1_jj_5_소금빵까페 키친오즈_1_005.png, "a tray of buns sitting on top of a metal rack"
615706_1_jj_5_제주프리또_1_001.png, "a building with a large glass door and a car parked outside"
615706_1_jj_5_제주프리또_1_002.png, "the building where the hotel is located"
615706_1_jj_5_제주프리또_1_003.png, "a restaurant with wooden tables and chairs"
615706_1_jj_5_제주프리또_1_004.png, "a menu with chinese characters on it"
615706_1_jj_5_제주프리또_1_005.png, "a plate with rice and meat on it and a bowl of soup"
615707_1_jj_5_김씨술생활 협재_1_001.png, "the building where the hostel is located"
615707_1_jj_5_김씨술생활 협재_1_002.png, "a building with a sign that says "japanese language school""
